ID_CULTIVO,VIVEIRO,ORDEM,DIAS,RACAO_ACUM,RACAO_ACUM_POR_PL,DENSIDADE_PL_M2,SUP_05,TEMP_05,PH_05,SAL_14,PESO
V14_C4,14,77,74.0,2453.0,0.0039248,29.07,,,,23.0,7.8
V14_C4,14,84,81.0,2723.0,0.0043568,29.07,,,,,8.0
V14_C4,14,91,88.0,3038.0,0.0048608,29.07,,,,,10.5
V14_C4,14,98,95.0,3353.0,0.0053648,29.07,3.7,28.5,8.4,20.0,12.9
V14_C4,14,105,102.0,3633.0,0.0058128,29.07,4.3,29.6,8.4,18.0,14.0
V14_C4,14,112,109.0,3938.0,0.0063008,29.07,4.3,29.6,8.4,22.0,15.5
V14_C4,14,119,116.0,4253.0,0.0068048,29.07,4.1,29.1,8.4,20.0,15.0
V14_C4,14,126,123.0,4603.0,0.0073648,29.07,2.2,28.1,8.4,,16.5
V14_C4,14,133,130.0,4903.0,0.0078448,29.07,3.0,27.8,8.4,23.0,18.7
V14_C4,14,140,137.0,5223.0,0.0083568,29.07,3.9,28.1,,20.0,19.5
V14_C4,14,147,144.0,5518.0,0.0088288,29.07,3.5,27.5,8.5,15.0,21.5
V14_C4,14,154,151.0,5742.0,0.0091872,29.07,4.4,27.5,8.5,14.0,25.0
V14_C4,14,161,158.0,5937.0,0.0094992,29.07,2.6,28.1,,15.0,25.0
V14_C4,14,168,165.0,6057.0,0.0096912,29.07,5.9,28.1,,15.0,25.4
V14_C5,14,14,5.0,500.0,0.002564102564102564,9.07,5.9,26.7,8.6,25.0,4.5
V14_C5,14,21,12.0,680.0,0.0034871794871794873,9.07,6.3,26.1,8.6,25.0,7.7
V14_C5,14,28,19.0,890.0,0.004564102564102564,9.07,4.5,27.5,8.6,,10.5
V14_C5,14,35,26.0,1110.0,0.005692307692307693,9.07,6.2,26.4,8.6,25.0,13.0
V14_C5,14,42,33.0,1340.0,0.006871794871794872,9.07,5.5,26.5,8.6,28.0,14.4
V14_C6,14,35,21.0,69.0,0.00011129032258064517,28.84,4.2,26.9,8.8,30.0,1.2
V14_C6,14,42,28.0,103.0,0.00016612903225806451,28.84,4.0,27.5,8.8,30.0,1.8
V14_C6,14,49,35.0,133.0,0.00021451612903225807,28.84,4.0,28.0,8.7,30.0,2.8
V14_C6,14,56,42.0,333.0,0.0005370967741935484,28.84,4.5,28.0,8.7,30.0,2.7
V14_C6,14,63,49.0,431.0,0.0006951612903225807,28.84,4.4,27.9,8.7,33.0,3.7
V14_C6,14,70,56.0,563.0,0.0009080645161290323,28.84,5.2,27.4,8.7,35.0,5.0
V14_C6,14,77,63.0,743.0,0.0011983870967741935,28.84,4.8,27.9,8.7,35.0,7.0
V14_C6,14,91,77.0,1253.0,0.002020967741935484,28.84,3.1,29.0,9.0,35.0,10.0
V14_C6,14,98,84.0,1503.0,0.002424193548387097,28.84,4.5,29.4,9.0,36.0,11.6
V14_C6,14,105,91.0,1763.0,0.0028435483870967743,28.84,4.4,28.3,9.0,35.0,13.0
V14_C7,14,28,24.0,225.0,0.00036290322580645164,28.84,4.6,29.1,8.6,30.0,1.9
V14_C7,14,35,31.0,,,28.84,4.2,29.7,8.6,,2.1
V14_C7,14,42,38.0,660.0,0.0010645161290322581,28.84,5.1,29.6,8.6,28.0,3.5
V14_C7,14,49,45.0,910.0,0.001467741935483871,28.84,4.0,29.3,8.6,28.0,4.5
V14_C7,14,56,52.0,1180.0,0.0019032258064516129,28.84,5.1,29.4,8.6,26.0,5.5
V14_C7,14,63,59.0,1530.0,0.0024677419354838708,28.84,4.8,29.9,8.6,,7.0
V14_C7,14,70,66.0,1880.0,0.003032258064516129,28.84,4.9,29.7,8.6,26.0,8.5
V14_C7,14,77,73.0,2265.0,0.003653225806451613,28.84,3.1,29.0,8.6,25.0,9.6
V14_C7,14,84,80.0,2650.0,0.004274193548387097,28.84,,,,20.0,11.0
V14_C7,14,91,87.0,3035.0,0.0048951612903225805,28.84,3.0,29.8,8.6,20.0,12.0
V14_C7,14,98,94.0,3440.0,0.005548387096774194,28.84,4.0,29.5,8.6,20.0,12.8
V14_C7,14,105,101.0,3860.0,0.006225806451612903,28.84,3.0,28.6,8.6,23.0,16.5
V14_C7,14,112,108.0,4280.0,0.006903225806451613,28.84,3.0,29.7,8.6,,17.8
V1_C1,1,28,17.0,72.0,0.0001945945945945946,5.28,5.1,24.9,8.6,17.0,1.9
V1_C1,1,35,24.0,115.0,0.0003108108108108108,5.28,4.5,26.3,8.6,,3.5
V1_C1,1,42,31.0,310.0,0.0008378378378378379,5.28,4.3,27.0,8.6,17.0,5.2
V1_C1,1,49,38.0,560.0,0.0015135135135135136,5.28,4.5,25.4,8.6,18.0,5.9
V1_C1,1,56,45.0,845.0,0.0022837837837837837,5.28,5.7,25.7,8.6,19.0,7.0
V1_C1,1,63,52.0,1140.0,0.003081081081081081,5.28,5.2,25.9,8.6,21.0,7.9
V1_C1,1,70,59.0,1460.0,0.003945945945945946,5.28,5.7,25.7,8.6,23.0,8.2
V1_C1,1,77,66.0,1790.0,0.0048378378378378375,5.28,4.8,26.2,8.6,22.0,9.9
V1_C1,1,84,73.0,2140.0,0.005783783783783784,5.28,5.1,27.2,8.6,29.0,11.0
V1_C1,1,91,80.0,2470.0,0.006675675675675676,5.28,3.0,27.6,8.6,28.0,12.0
V1_C1,1,98,87.0,2835.0,0.007662162162162162,5.28,4.8,27.3,8.6,30.0,12.7
V1_C1,1,105,94.0,3180.0,0.008594594594594595,5.28,4.6,28.1,8.6,30.0,14.5
V1_C1,1,112,101.0,3600.0,0.00972972972972973,5.28,4.4,27.1,8.6,33.0,15.8
V1_C1,1,119,108.0,,,5.28,2.6,26.8,8.6,,16.3
V1_C2,1,28,20.0,136.0,0.00017548387096774193,11.06,4.4,27.7,8.6,37.0,4.0
V1_C2,1,35,27.0,214.0,0.0002761290322580645,11.06,3.8,28.7,8.6,37.0,5.6
V1_C2,1,42,34.0,440.0,0.000567741935483871,11.06,4.0,27.6,8.6,39.0,7.1
V1_C2,1,49,41.0,800.0,0.001032258064516129,11.06,3.6,29.3,8.6,38.0,7.4
V1_C2,1,56,48.0,1300.0,0.0016774193548387097,11.06,5.0,28.3,8.6,40.0,8.9
V1_C2,1,63,55.0,1842.0,0.0023767741935483873,11.06,3.8,28.1,8.6,39.0,10.5
V1_C2,1,70,62.0,2364.0,0.003050322580645161,11.06,3.3,28.8,8.6,38.0,10.5
V1_C2,1,77,69.0,3049.0,0.003934193548387097,11.06,3.1,28.1,8.6,39.0,11.8
V1_C2,1,84,76.0,3749.0,0.0048374193548387096,11.06,3.6,28.3,8.6,39.0,13.5
V1_C2,1,91,83.0,4504.0,0.0058116129032258065,11.06,3.7,29.9,8.6,40.0,15.0
V1_C2,1,98,90.0,4894.0,0.006314838709677419,11.06,3.9,28.1,8.6,40.0,15.0
V1_C2,1,105,97.0,5644.0,0.00728258064516129,11.06,3.2,29.9,8.6,39.0,16.8
V1_C2,1,112,104.0,6269.0,0.008089032258064515,11.06,2.8,29.5,8.6,39.0,16.8
V1_C2,1,119,111.0,7071.0,0.009123870967741936,11.06,2.9,29.0,7.7,40.0,18.0
V1_C2,1,126,118.0,7911.0,0.01020774193548387,11.06,3.9,28.9,7.7,40.0,18.9
V1_C2,1,133,125.0,8711.0,0.01124,11.06,3.6,28.6,7.7,39.0,21.8
V1_C2,1,140,132.0,9561.0,0.012336774193548387,11.06,3.3,29.3,7.7,37.0,22.5
V1_C2,1,147,139.0,10051.0,0.012969032258064516,11.06,5.8,28.7,7.8,35.0,23.4
V1_C2,1,154,146.0,10656.0,0.013749677419354839,11.06,2.8,29.2,7.8,34.0,25.0
V1_C2,1,161,153.0,11251.0,0.014517419354838709,11.06,3.5,30.1,7.8,,28.8
V1_C2,1,168,160.0,11764.0,0.015179354838709677,11.06,4.0,29.0,7.8,,30.0
V1_C2,1,175,167.0,12034.0,0.01552774193548387,11.06,5.7,29.5,7.8,,33.5
V1_C2,1,182,174.0,12194.0,0.015734193548387097,11.06,5.2,28.5,7.8,27.0,35.2
V1_C2,1,189,181.0,12327.0,0.015905806451612905,11.06,3.5,28.9,8.1,27.0,38.0
V1_C3,1,28,21.0,138.0,0.0002123076923076923,9.27,4.4,28.1,8.3,30.0,2.5
V1_C3,1,35,28.0,304.0,0.0004676923076923077,9.27,3.0,27.3,8.3,32.0,3.8
V1_C3,1,42,35.0,689.0,0.00106,9.27,3.2,27.0,8.2,30.0,5.0
V1_C3,1,49,42.0,1214.0,0.0018676923076923076,9.27,4.3,27.1,8.2,30.0,6.0
V1_C3,1,56,49.0,1774.0,0.0027292307692307694,9.27,3.8,26.9,8.2,30.0,6.9
V1_C3,1,63,56.0,2289.0,0.0035215384615384614,9.27,4.6,27.6,8.2,28.0,7.7
V1_C3,1,70,63.0,2919.0,0.0044907692307692305,9.27,2.6,27.3,8.2,29.0,9.0
V1_C3,1,77,70.0,3549.0,0.00546,9.27,4.4,27.7,8.2,30.0,10.0
V1_C3,1,84,77.0,4209.0,0.0064753846153846155,9.27,4.8,25.5,8.2,30.0,10.3
V1_C3,1,91,84.0,4889.0,0.0075215384615384615,9.27,4.5,26.5,8.2,32.0,12.0
V1_C3,1,98,91.0,5679.0,0.008736923076923076,9.27,4.1,26.6,8.2,30.0,14.0
V1_C3,1,105,98.0,6539.0,0.01006,9.27,4.1,25.5,8.2,30.0,16.0
V1_C3,1,112,105.0,7429.0,0.01142923076923077,9.27,2.8,27.8,8.2,29.0,17.5
V1_C3,1,119,112.0,8249.0,0.012690769230769231,9.27,1.8,28.4,8.2,30.0,19.5
V1_C3,1,126,119.0,8999.0,0.013844615384615384,9.27,4.4,27.4,8.2,30.0,21.0
V1_C3,1,133,126.0,9839.0,0.015136923076923077,9.27,4.2,26.5,8.2,31.0,22.5
V1_C3,1,140,133.0,10569.0,0.01626,9.27,4.4,27.1,8.2,31.0,22.6
V1_C3,1,147,140.0,11199.0,0.017229230769230768,9.27,3.8,27.8,8.2,31.0,24.0
V1_C4,1,28,19.0,90.0,0.00012,10.7,5.0,27.9,8.1,35.0,1.2
V1_C4,1,35,26.0,146.0,0.00019466666666666666,10.7,4.4,27.1,8.1,35.0,3.5
V1_C4,1,42,22.0,,,10.7,1.2,,,,5.5
V1_C4,1,49,35.0,271.0,0.00036133333333333335,10.7,3.8,28.2,8.1,38.0,5.5
V1_C4,1,56,42.0,491.0,0.0006546666666666667,10.7,3.9,28.8,8.1,37.0,6.5
V1_C4,1,63,49.0,711.0,0.000948,10.7,3.1,28.0,8.1,40.0,7.0
V1_C4,1,70,56.0,,,10.7,3.3,27.7,8.1,38.0,8.1
V1_C4,1,77,63.0,1411.0,0.0018813333333333334,10.7,3.4,28.9,8.5,30.0,9.0
V1_C4,1,84,70.0,,,10.7,3.7,27.9,8.5,33.0,9.0
V1_C4,1,91,77.0,,,10.7,1.8,28.9,8.5,30.0,9.8
V1_C4,1,98,84.0,,,10.7,3.3,29.3,8.5,32.0,11.0
V1_C4,1,105,91.0,3577.0,0.004769333333333334,10.7,4.5,29.4,8.5,30.0,12.0
V1_C4,1,112,98.0,4162.0,0.005549333333333333,10.7,2.8,29.9,8.6,,12.8
V1_C4,1,119,105.0,4807.0,0.006409333333333334,10.7,4.3,28.7,8.6,33.0,13.5
V1_C4,1,126,112.0,5467.0,0.007289333333333333,10.7,3.1,30.2,8.8,33.0,16.0
V1_C4,1,133,119.0,6124.0,0.008165333333333333,10.7,,,,,16.0
V1_C4,1,140,126.0,6774.0,0.009032,10.7,3.9,28.9,8.9,33.0,17.5
V1_C4,1,147,133.0,7354.0,0.009805333333333333,10.7,4.0,29.3,8.9,32.0,17.5
V1_C4,1,154,140.0,7874.0,0.010498666666666667,10.7,1.9,29.0,8.1,35.0,19.2
V1_C4,1,161,147.0,8484.0,0.011312,10.7,3.0,28.8,8.9,30.0,20.5
V1_C4,1,168,154.0,9114.0,0.012152,10.7,,,,30.0,21.2
V1_C4,1,182,168.0,10399.0,0.013865333333333334,10.7,2.5,29.4,8.6,28.0,24.0
V1_C4,1,189,175.0,,,10.7,,,,30.0,24.5
V1_C4,1,196,182.0,11381.0,0.015174666666666666,10.7,4.9,29.8,8.6,25.0,28.0
V1_C4,1,203,189.0,11619.0,0.015492,10.7,,,,23.0,29.5
V1_C4,1,210,196.0,11689.0,0.015585333333333333,10.7,,,,,32.0
V1_C5,1,21,12.0,58.0,6.516853932584269e-05,12.7,4.8,26.9,8.6,,1.3
V1_C5,1,28,19.0,190.0,0.00021348314606741572,12.7,3.8,27.7,8.6,21.0,3.0
V1_C5,1,35,26.0,455.0,0.0005112359550561797,12.7,3.5,27.6,,20.0,4.3
V1_C5,1,42,33.0,810.0,0.0009101123595505618,12.7,4.7,26.9,8.6,16.0,5.1
V1_C5,1,49,40.0,1290.0,0.001449438202247191,12.7,4.7,27.3,8.6,14.0,5.3
V1_C5,1,56,47.0,1685.0,0.001893258426966292,12.7,4.2,27.8,,12.0,6.5
V1_C5,1,63,54.0,2165.0,0.0024325842696629216,12.7,5.5,27.6,,10.0,7.6
V1_C5,1,70,61.0,2705.0,0.0030393258426966293,12.7,3.6,25.7,,10.0,9.2
V1_C5,1,77,68.0,3198.0,0.003593258426966292,12.7,5.1,25.0,9.2,12.0,9.5
V1_C5,1,84,75.0,3703.0,0.0041606741573033705,12.7,3.9,26.7,9.4,15.0,12.8
V1_C5,1,91,82.0,4289.0,0.0048191011235955055,12.7,4.8,25.8,8.8,18.0,16.0
V1_C5,1,98,89.0,4839.0,0.005437078651685393,12.7,4.9,29.0,8.8,,18.8
V1_C6,1,28,21.0,105.0,0.00014583333333333335,10.27,4.9,26.1,8.5,30.0,1.0
V1_C6,1,35,28.0,168.0,0.00023333333333333333,10.27,4.0,26.5,8.8,30.0,2.5
V1_C6,1,42,35.0,321.0,0.00044583333333333335,10.27,4.5,26.0,8.8,30.0,2.9
V1_C6,1,49,42.0,531.0,0.0007375,10.27,3.7,27.2,8.8,30.0,3.4
V1_C6,1,56,49.0,751.0,0.0010430555555555555,10.27,3.8,27.1,8.8,30.0,3.6
V1_C6,1,63,56.0,1051.0,0.0014597222222222223,10.27,4.5,27.4,8.8,33.0,3.7
V1_C6,1,70,63.0,1416.0,0.0019666666666666665,10.27,2.3,28.3,8.8,33.0,4.7
V1_C6,1,77,70.0,1871.0,0.002598611111111111,10.27,3.9,26.4,8.8,35.0,5.1
V1_C6,1,84,77.0,2436.0,0.0033833333333333332,10.27,3.2,27.2,8.8,35.0,5.1
V1_C6,1,98,91.0,3726.0,0.005175,10.27,3.5,28.7,8.9,35.0,5.7
V1_C6,1,105,98.0,4334.0,0.0060194444444444445,10.27,3.1,29.0,8.0,35.0,6.5
V1_C6,1,112,105.0,4964.0,0.006894444444444444,10.27,3.2,27.6,8.6,35.0,8.0
V1_C6,1,119,112.0,5444.0,0.007561111111111111,10.27,,,,35.0,9.0
V1_C6,1,126,119.0,6009.0,0.008345833333333334,10.27,3.7,28.6,8.6,34.0,10.4
V1_C6,1,133,126.0,6504.0,0.009033333333333334,10.27,3.0,28.3,8.6,35.0,12.5
V1_C6,1,140,133.0,7074.0,0.009825,10.27,3.1,28.9,8.6,35.0,12.5
V1_C6,1,154,147.0,8309.0,0.011540277777777778,10.27,2.5,29.2,8.6,35.0,17.5
V1_C6,1,161,154.0,8899.0,0.012359722222222222,10.27,2.4,29.7,8.6,,18.0
V1_C6,1,168,161.0,9059.0,0.012581944444444444,10.27,3.7,28.0,8.6,,19.5
V1_C7,1,14,7.0,516.0,0.0009644859813084112,7.63,4.5,28.1,8.8,,2.8
V1_C7,1,21,14.0,746.0,0.001394392523364486,7.63,5.2,29.5,8.8,30.0,5.8
V1_C7,1,28,21.0,1186.0,0.002216822429906542,7.63,2.5,28.8,8.8,30.0,8.2
V1_C7,1,35,28.0,1816.0,0.003394392523364486,7.63,,,,21.0,9.2
V1_C7,1,42,28.0,1916.0,0.003581308411214953,7.63,,,,21.0,9.2
V1_C7,1,49,35.0,2616.0,0.004889719626168224,7.63,3.7,29.1,8.8,20.0,12.0
V1_C7,1,56,42.0,3346.0,0.0062542056074766355,7.63,2.9,28.9,8.8,22.0,13.3
V1_C7,1,63,49.0,4151.0,0.0077588785046728975,7.63,3.5,27.6,8.8,,14.5
V1_C7,1,70,56.0,4916.0,0.009188785046728973,7.63,3.4,29.6,8.8,,15.4
V3_C1,3,35,20.0,63.0,0.0003,7.72,5.6,27.4,8.4,34.0,1.2
V3_C1,3,42,27.0,106.0,0.0005047619047619048,7.72,5.1,27.7,8.4,33.0,2.0
V3_C1,3,49,34.0,170.0,0.0008095238095238096,7.72,5.8,27.0,8.4,32.0,3.3
V3_C1,3,56,41.0,274.0,0.0013047619047619047,7.72,5.1,27.6,8.4,34.0,4.6
V3_C1,3,63,48.0,398.0,0.0018952380952380952,7.72,8.4,27.8,8.4,34.0,5.4
V3_C1,3,70,55.0,544.0,0.0025904761904761904,7.72,5.0,28.7,8.4,36.0,5.8
V3_C1,3,77,62.0,700.0,0.0033333333333333335,7.72,5.5,28.7,8.4,36.0,6.5
V3_C1,3,84,69.0,844.0,0.004019047619047619,7.72,4.2,28.2,8.4,39.0,7.6
V3_C1,3,91,76.0,1000.0,0.004761904761904762,7.72,4.6,28.5,8.4,40.0,9.0
V3_C1,3,98,83.0,1156.0,0.005504761904761905,7.72,4.0,27.6,8.4,40.0,9.5
V3_C1,3,105,90.0,1324.0,0.006304761904761905,7.72,4.3,29.2,8.4,39.0,10.5
V3_C1,3,112,97.0,1548.0,0.007371428571428571,7.72,4.1,28.7,8.4,39.0,11.6
V3_C1,3,119,104.0,1758.0,0.008371428571428571,7.72,4.2,28.4,8.4,40.0,12.9
V3_C1,3,126,111.0,1965.0,0.009357142857142857,7.72,3.3,28.9,8.4,36.0,14.5
V3_C1,3,133,118.0,2198.0,0.010466666666666668,7.72,5.1,28.4,8.4,39.0,17.0
V3_C1,3,140,125.0,2428.0,0.011561904761904761,7.72,4.3,28.2,8.4,39.0,19.0
V3_C1,3,147,132.0,2659.0,0.012661904761904761,7.72,4.1,29.7,8.4,40.0,19.8
V3_C2,3,35,27.0,176.0,0.0007183673469387755,9.01,4.8,28.3,8.2,39.0,3.7
V3_C2,3,42,34.0,329.0,0.0013428571428571428,9.01,5.0,29.5,8.2,36.0,5.0
V3_C2,3,49,41.0,506.0,0.0020653061224489796,9.01,4.0,28.2,8.2,35.0,6.3
V3_C2,3,56,48.0,736.0,0.003004081632653061,9.01,3.9,29.4,8.3,34.0,7.4
V3_C2,3,63,55.0,981.0,0.0040040816326530615,9.01,3.6,30.0,8.3,,8.7
V3_C2,3,70,62.0,1226.0,0.0050040816326530615,9.01,4.4,29.3,8.3,27.0,9.2
V3_C2,3,77,69.0,1483.0,0.006053061224489796,9.01,4.5,29.2,8.3,,10.5
V3_C2,3,84,76.0,1751.0,0.007146938775510204,9.01,3.5,29.0,8.3,27.0,11.6
V3_C2,3,91,83.0,2010.0,0.00820408163265306,9.01,1.7,29.7,8.3,28.0,12.1
V3_C2,3,98,90.0,2246.0,0.00916734693877551,9.01,4.8,28.8,8.3,,14.0
V3_C2,3,105,97.0,2496.0,0.010187755102040816,9.01,5.1,29.0,8.3,30.0,16.0
V3_C2,3,112,104.0,2776.0,0.01133061224489796,9.01,4.5,28.3,8.3,30.0,18.0
V3_C2,3,119,111.0,3056.0,0.012473469387755102,9.01,4.1,28.3,8.3,30.0,20.7
V3_C2,3,126,118.0,3336.0,0.013616326530612245,9.01,4.0,27.6,8.3,32.0,22.0
V3_C2,3,133,125.0,3616.0,0.014759183673469388,9.01,4.2,27.1,8.3,31.0,23.5
V3_C2,3,140,132.0,3876.0,0.015820408163265305,9.01,5.6,27.0,8.3,30.0,24.8
V3_C2,3,147,139.0,4156.0,0.01696326530612245,9.01,4.7,27.0,8.3,30.0,27.3
V3_C2,3,154,146.0,,,9.01,4.5,27.3,8.3,29.0,29.0
V3_C2,3,161,153.0,4701.0,0.019187755102040818,9.01,4.5,27.5,8.3,30.0,30.3
V3_C2,3,168,160.0,5016.0,0.020473469387755103,9.01,4.2,26.9,8.3,32.0,31.0
V3_C2,3,175,167.0,5221.0,0.021310204081632655,9.01,5.3,25.5,8.3,30.0,32.0
V3_C2,3,182,174.0,5376.0,0.021942857142857142,9.01,4.3,26.5,8.3,32.0,33.2
V3_C2,3,189,181.0,5556.0,0.022677551020408162,9.01,4.9,26.8,8.3,30.0,33.2
V3_C2,3,196,188.0,5736.0,0.023412244897959185,9.01,4.8,25.9,8.3,30.0,33.8
V3_C3,3,35,24.0,114.0,0.00036774193548387097,11.4,5.0,27.8,8.1,31.0,1.7
V3_C3,3,42,31.0,253.0,0.0008161290322580646,11.4,4.8,27.3,8.1,32.0,3.3
V3_C3,3,49,38.0,393.0,0.0012677419354838709,11.4,5.3,27.9,8.1,32.0,4.3
V3_C3,3,56,45.0,543.0,0.0017516129032258065,11.4,4.2,26.9,8.1,32.0,5.0
V3_C3,3,63,52.0,750.0,0.0024193548387096775,11.4,4.9,27.8,8.1,34.0,6.5
V3_C3,3,70,59.0,958.0,0.0030903225806451612,11.4,4.4,27.2,8.1,35.0,7.8
V3_C3,3,77,66.0,1208.0,0.003896774193548387,11.4,3.5,28.6,8.3,37.0,9.0
V3_C3,3,84,73.0,1452.0,0.004683870967741936,11.4,4.8,27.5,8.1,38.0,10.0
V3_C3,3,91,80.0,1712.0,0.005522580645161291,11.4,3.7,29.1,8.1,38.0,10.4
V3_C3,3,98,87.0,1927.0,0.006216129032258064,11.4,4.0,27.9,8.1,,11.4
V3_C3,3,105,94.0,2167.0,0.0069903225806451615,11.4,3.9,29.0,8.4,35.0,11.7
V3_C3,3,112,101.0,2482.0,0.008006451612903226,11.4,4.7,28.8,8.4,36.0,13.9
V3_C3,3,119,108.0,2810.0,0.009064516129032259,11.4,4.6,28.2,8.4,32.0,14.5
V3_C3,3,126,115.0,3159.0,0.010190322580645162,11.4,4.1,28.6,8.4,34.0,17.0
V3_C4,3,28,14.0,61.0,0.00022592592592592591,9.93,,,,35.0,1.6
V3_C4,3,35,21.0,152.0,0.0005629629629629629,9.93,4.2,28.0,8.8,33.0,2.0
V3_C4,3,42,28.0,317.0,0.0011740740740740741,9.93,4.0,28.8,8.8,33.0,3.0
V3_C4,3,49,35.0,467.0,0.0017296296296296296,9.93,3.4,29.4,8.8,35.0,4.0
V3_C4,3,56,42.0,622.0,0.0023037037037037036,9.93,4.1,27.0,8.8,34.0,4.7
V3_C4,3,63,49.0,817.0,0.003025925925925926,9.93,3.8,30.0,8.8,32.0,6.0
V3_C4,3,70,56.0,997.0,0.003692592592592593,9.93,3.5,29.6,8.8,28.0,6.0
V3_C4,3,77,63.0,1181.0,0.0043740740740740745,9.93,11.1,29.6,8.8,27.0,6.0
V3_C4,3,91,77.0,1637.0,0.006062962962962963,9.93,4.0,27.8,8.3,25.0,8.0
V3_C4,3,98,84.0,1905.0,0.007055555555555555,9.93,,,,25.0,8.2
V3_C4,3,105,91.0,2212.0,0.008192592592592593,9.93,,,,,8.5
V3_C4,3,112,98.0,2581.0,0.009559259259259259,9.93,,,,,9.5
V3_C4,3,119,105.0,2966.0,0.010985185185185185,9.93,3.7,28.3,8.5,20.0,11.0
V3_C4,3,126,112.0,3317.0,0.012285185185185185,9.93,4.1,28.4,8.5,19.0,12.3
V3_C4,3,133,119.0,3667.0,0.01358148148148148,9.93,4.3,29.3,8.5,19.0,14.3
V3_C4,3,140,126.0,4017.0,0.014877777777777778,9.93,4.4,29.2,8.4,20.0,15.8
V3_C4,3,147,133.0,4367.0,0.016174074074074073,9.93,4.2,27.3,8.4,,17.8
V3_C4,3,154,140.0,4717.0,0.01747037037037037,9.93,6.1,27.4,8.4,22.0,19.5
V3_C4,3,161,147.0,5067.0,0.018766666666666668,9.93,4.5,27.8,,20.0,21.3
V3_C4,3,168,154.0,5397.0,0.01998888888888889,9.93,4.7,27.1,8.5,16.0,21.3
V3_C4,3,175,161.0,5757.0,0.02132222222222222,9.93,5.2,27.3,8.3,13.0,24.5
V3_C4,3,182,168.0,6047.0,0.022396296296296296,9.93,4.9,27.5,,12.0,26.0
V3_C4,3,189,175.0,,,9.93,4.6,27.4,,10.0,24.5
V3_C4,3,196,182.0,6237.0,0.0231,9.93,5.1,26.0,,10.0,29.5
V3_C5,3,28,15.0,60.0,0.00022222222222222223,9.93,4.9,26.9,9.0,,0.5
V3_C5,3,35,22.0,105.0,0.00038888888888888887,9.93,4.9,25.6,8.8,20.0,1.3
V3_C5,3,42,29.0,142.0,0.0005259259259259259,9.93,5.0,26.2,9.0,23.0,3.0
V3_C5,3,49,36.0,187.0,0.0006925925925925926,9.93,4.1,25.2,9.0,25.0,4.2
V3_C5,3,56,43.0,300.0,0.0011111111111111111,9.93,4.8,25.8,9.0,25.0,5.8
V3_C5,3,63,50.0,492.0,0.0018222222222222223,9.93,4.6,25.9,9.0,25.0,5.8
V3_C5,3,70,57.0,755.0,0.0027962962962962963,9.93,4.5,26.1,9.0,28.0,7.0
V3_C5,3,77,64.0,1021.0,0.0037814814814814816,9.93,5.0,26.0,9.0,30.0,7.8
V3_C5,3,84,71.0,1279.0,0.004737037037037037,9.93,4.0,27.2,7.8,30.0,8.0
V3_C5,3,91,78.0,1545.0,0.005722222222222222,9.93,5.0,27.0,8.8,30.0,10.5
V3_C5,3,98,85.0,1821.0,0.006744444444444444,9.93,5.2,27.5,8.8,30.0,11.3
V3_C5,3,105,92.0,2077.0,0.007692592592592593,9.93,4.4,27.9,8.8,30.0,12.3
V3_C5,3,112,99.0,2292.0,0.00848888888888889,9.93,5.0,26.6,8.8,35.0,14.0
V3_C5,3,119,106.0,2532.0,0.009377777777777778,9.93,4.6,27.4,8.8,35.0,15.5
V3_C6,3,28,11.0,34.0,0.00017894736842105264,6.99,5.6,28.5,8.7,,1.7
V3_C6,3,35,18.0,66.0,0.0003473684210526316,6.99,5.4,28.3,8.7,35.0,3.2
V3_C6,3,42,25.0,97.0,0.0005105263157894736,6.99,4.3,28.0,8.2,35.0,5.3
V3_C6,3,49,32.0,188.0,0.0009894736842105264,6.99,5.0,29.0,8.2,35.0,6.5
V3_C6,3,56,39.0,386.0,0.002031578947368421,6.99,,,,35.0,7.7
V3_C6,3,63,46.0,631.0,0.0033210526315789472,6.99,3.8,29.1,8.7,35.0,9.0
V3_C6,3,70,53.0,873.0,0.004594736842105263,6.99,3.0,29.6,8.7,,10.5
V3_C6,3,77,60.0,1113.0,0.005857894736842105,6.99,3.2,29.1,8.9,35.0,11.5
V3_C6,3,84,67.0,1396.0,0.007347368421052632,6.99,5.0,28.9,8.8,30.0,13.5
V3_C6,3,91,74.0,1698.0,0.008936842105263158,6.99,3.5,29.2,8.8,30.0,14.5
V3_C6,3,98,81.0,1988.0,0.010463157894736843,6.99,4.0,28.8,8.8,,15.2
V3_C6,3,105,88.0,2233.0,0.011752631578947369,6.99,4.3,29.2,8.8,33.0,16.1
V3_C6,3,112,95.0,2498.0,0.013147368421052632,6.99,4.0,28.6,8.8,30.0,17.3
V3_C6,3,119,102.0,2758.0,0.014515789473684211,6.99,,,,21.0,20.0
V3_C6,3,126,109.0,3038.0,0.015989473684210526,6.99,4.5,29.1,8.8,22.0,21.5
V3_C6,3,133,116.0,3268.0,0.0172,6.99,3.6,29.1,8.8,22.0,22.5
V3_C6,3,140,123.0,3478.0,0.018305263157894738,6.99,3.7,28.5,8.8,25.0,22.5
V3_C7,3,7,2.0,,,6.99,3.8,29.3,8.7,,4.5
V3_C7,3,14,10.0,170.0,0.0008947368421052632,6.99,5.0,29.2,8.7,,7.3
V3_C7,3,21,17.0,475.0,0.0025,6.99,4.1,29.2,8.7,,10.3
